"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"AFF31"	1.13209e-05	0.3790576	0.313	0.268	0.2481993	"Activated Naive"	"AFF3"
"EIF1B1"	1.158915e-05	0.5365112	0.476	0.493	0.2540806	"Activated Naive"	"EIF1B"
"RPL154"	1.278273e-05	0.1057362	0.997	0.994	0.2802486	"Activated Naive"	"RPL15"
"LINC014653"	1.280661e-05	0.1123348	0.03	0.012	0.2807721	"Activated Naive"	"LINC01465"
"EMP11"	1.396045e-05	0.02429161	0.006	0.001	0.3060688	"Activated Naive"	"EMP1"
"CLMN5"	1.477501e-05	0.1143458	0.036	0.015	0.3239274	"Activated Naive"	"CLMN"
"ANKRD374"	1.539596e-05	0.3525554	0.173	0.127	0.3375411	"Activated Naive"	"ANKRD37"
"ILF21"	1.560383e-05	0.009252011	0.269	0.388	0.3420983	"Activated Naive"	"ILF2"
"KHDRBS21"	1.567452e-05	0.1740197	0.074	0.042	0.3436483	"Activated Naive"	"KHDRBS2"
"AZIN12"	1.605767e-05	0.01271225	0.157	0.247	0.3520484	"Activated Naive"	"AZIN1"
"IL21R4"	1.620151e-05	0.3866716	0.199	0.153	0.3552018	"Activated Naive"	"IL21R"
"PNPLA73"	1.773476e-05	0.2532695	0.07	0.039	0.388817	"Activated Naive"	"PNPLA7"
"YME1L13"	1.919355e-05	0.432844	0.348	0.319	0.4207993	"Activated Naive"	"YME1L1"
"HPS13"	2.077725e-05	0.003568536	0.192	0.287	0.4555203	"Activated Naive"	"HPS1"
"SRSF75"	2.143868e-05	0.3138158	0.635	0.657	0.4700216	"Activated Naive"	"SRSF7"
"IRGQ2"	2.235016e-05	0.1490826	0.041	0.019	0.4900049	"Activated Naive"	"IRGQ"
"RPL187"	2.34055e-05	0.08389538	1	0.996	0.5131421	"Activated Naive"	"RPL18"
"XYLT12"	2.434406e-05	0.1643467	0.047	0.023	0.5337191	"Activated Naive"	"XYLT1"
"CAHM5"	2.596949e-05	0.04356098	0.019	0.006	0.5693552	"Activated Naive"	"CAHM"
"SIK14"	2.731702e-05	0.1062616	0.036	0.016	0.5988983	"Activated Naive"	"SIK1"
"MIEN12"	2.809569e-05	0.01077076	0.239	0.349	0.6159699	"Activated Naive"	"MIEN1"
"MTSS13"	2.981237e-05	0.3170533	0.18	0.134	0.6536065	"Activated Naive"	"MTSS1"
"RPL22L11"	3.123585e-05	0.364707	0.618	0.639	0.6848148	"Activated Naive"	"RPL22L1"
"NPC210"	3.211955e-05	0.322071	0.353	0.314	0.7041891	"Activated Naive"	"NPC2"
"RTCB5"	3.286537e-05	0.001742654	0.123	0.197	0.7205404	"Activated Naive"	"RTCB"
"BCL7B4"	3.502521e-05	0.02286759	0.133	0.211	0.7678927	"Activated Naive"	"BCL7B"
"TBC1D165"	3.721207e-05	0.08446067	0.026	0.01	0.8158375	"Activated Naive"	"TBC1D16"
"SH3RF34"	3.72741e-05	0.0705248	0.016	0.005	0.8171975	"Activated Naive"	"SH3RF3"
"DCHS2"	3.824936e-05	0.0153794	0.001	0	0.838579	"Activated Naive"	"DCHS2"
"RHOJ1"	3.824936e-05	0.01477854	0.001	0	0.838579	"Activated Naive"	"RHOJ"
"AC004466.3"	3.824936e-05	0.009896277	0.001	0	0.838579	"Activated Naive"	"AC004466.3"
"CDHR4"	3.824936e-05	0.005836388	0.001	0	0.838579	"Activated Naive"	"CDHR4"
"AC092723.41"	3.824936e-05	0.005698548	0.001	0	0.838579	"Activated Naive"	"AC092723.4"
"UBOX5-AS1"	3.824936e-05	0.005293455	0.001	0	0.838579	"Activated Naive"	"UBOX5-AS1"
"PWRN1"	3.824936e-05	0.004988076	0.001	0	0.838579	"Activated Naive"	"PWRN1"
"AC005009.2"	3.827702e-05	0.005936069	0.001	0	0.8391854	"Activated Naive"	"AC005009.2"
"AL117328.2"	3.827702e-05	0.005661032	0.001	0	0.8391854	"Activated Naive"	"AL117328.2"
"GGT6"	3.827702e-05	0.004746784	0.001	0	0.8391854	"Activated Naive"	"GGT6"
"OR2C1"	3.827702e-05	0.004715393	0.001	0	0.8391854	"Activated Naive"	"OR2C1"
"FAM187B1"	3.827702e-05	0.004713323	0.001	0	0.8391854	"Activated Naive"	"FAM187B"
"AL391261.2"	3.827702e-05	0.003119461	0.001	0	0.8391854	"Activated Naive"	"AL391261.2"
"AC135178.3"	3.827702e-05	0.002496073	0.001	0	0.8391854	"Activated Naive"	"AC135178.3"
"AL139246.1"	3.83047e-05	0.004913605	0.001	0	0.8397923	"Activated Naive"	"AL139246.1"
"ANKRD601"	3.83047e-05	0.002776327	0.001	0	0.8397923	"Activated Naive"	"ANKRD60"
"FOXS1"	3.83047e-05	0.002709451	0.001	0	0.8397923	"Activated Naive"	"FOXS1"
"XRN13"	3.848964e-05	0.005925524	0.109	0.179	0.8438469	"Activated Naive"	"XRN1"
"KMO3"	3.865153e-05	0.2672637	0.147	0.105	0.8473962	"Activated Naive"	"KMO"
"PER19"	4.113898e-05	0.3409677	0.149	0.108	0.901931	"Activated Naive"	"PER1"
"FAM46A7"	4.627741e-05	0.1152023	0.043	0.021	1	"Activated Naive"	"FAM46A"
"FAM32A3"	4.917444e-05	0.04382153	0.152	0.233	1	"Activated Naive"	"FAM32A"
"MKNK21"	5.028257e-05	0.08727174	0.179	0.267	1	"Activated Naive"	"MKNK2"
"AC020916.18"	5.193949e-05	0.2967373	0.113	0.076	1	"Activated Naive"	"AC020916.1"
"AL159163.1"	5.266727e-05	0.01220571	0.003	0	1	"Activated Naive"	"AL159163.1"
"AP001005.3"	5.268662e-05	0.01342022	0.003	0	1	"Activated Naive"	"AP001005.3"
"AC100821.21"	5.280283e-05	0.01266061	0.003	0	1	"Activated Naive"	"AC100821.2"
"AC253536.6"	5.282223e-05	0.008739017	0.003	0	1	"Activated Naive"	"AC253536.6"
"AC124319.21"	5.297762e-05	0.004986997	0.003	0	1	"Activated Naive"	"AC124319.2"
"VPS13A-AS12"	5.305509e-05	0.02660998	0.004	0.001	1	"Activated Naive"	"VPS13A-AS1"
"AL139246.54"	5.807037e-05	0.2253816	0.119	0.08	1	"Activated Naive"	"AL139246.5"
"SLC38A112"	5.836144e-05	0.02402011	0.007	0.001	1	"Activated Naive"	"SLC38A11"
"BEND53"	6.036014e-05	0.2364897	0.123	0.085	1	"Activated Naive"	"BEND5"
"AL392046.12"	6.162771e-05	0.07117032	0.016	0.005	1	"Activated Naive"	"AL392046.1"
"SYT53"	6.196617e-05	0.05257269	0.023	0.009	1	"Activated Naive"	"SYT5"
"TSPYL25"	6.255955e-05	0.3580528	0.273	0.231	1	"Activated Naive"	"TSPYL2"
"PARP145"	6.547979e-05	0.3336923	0.319	0.277	1	"Activated Naive"	"PARP14"
"CYGB3"	6.78972e-05	0.05969134	0.019	0.006	1	"Activated Naive"	"CYGB"
"PUF601"	6.865985e-05	0.03067859	0.222	0.321	1	"Activated Naive"	"PUF60"
"DBF41"	7.193291e-05	0.08537306	0.117	0.188	1	"Activated Naive"	"DBF4"
"UBB5"	7.347246e-05	0.2512241	0.75	0.784	1	"Activated Naive"	"UBB"
"ADAM283"	7.466933e-05	0.2679133	0.388	0.349	1	"Activated Naive"	"ADAM28"
"ACLY1"	7.746431e-05	0.007569712	0.073	0.129	1	"Activated Naive"	"ACLY"
"IBTK3"	7.841628e-05	0.01224213	0.077	0.133	1	"Activated Naive"	"IBTK"
"MARS4"	8.230086e-05	0.004646955	0.082	0.139	1	"Activated Naive"	"MARS"
"MLST8"	8.415428e-05	0.003123877	0.077	0.134	1	"Activated Naive"	"MLST8"
"BFAR3"	8.4604e-05	0.05028817	0.123	0.193	1	"Activated Naive"	"BFAR"
"DAZAP23"	8.690329e-05	0.2404552	0.674	0.723	1	"Activated Naive"	"DAZAP2"
"MVB12B11"	8.771139e-05	0.0507695	0.019	0.006	1	"Activated Naive"	"MVB12B"
"ZNF7202"	9.264904e-05	0.001762627	0.063	0.115	1	"Activated Naive"	"ZNF720"
"RPL327"	9.48233e-05	0.0566967	1	0.998	1	"Activated Naive"	"RPL32"
"GNAI32"	9.490755e-05	0.03610681	0.152	0.231	1	"Activated Naive"	"GNAI3"
"TAF4B4"	9.629226e-05	0.2811991	0.113	0.077	1	"Activated Naive"	"TAF4B"
"DMTF12"	0.0001003469	0.03553963	0.109	0.175	1	"Activated Naive"	"DMTF1"
"MFSD112"	0.0001010708	0.01129478	0.09	0.15	1	"Activated Naive"	"MFSD1"
"CD474"	0.0001014237	0.3753758	0.471	0.472	1	"Activated Naive"	"CD47"
"AC012615.52"	0.0001023391	0.009224309	0.003	0	1	"Activated Naive"	"AC012615.5"
"SNX28"	0.0001036987	0.2948593	0.469	0.464	1	"Activated Naive"	"SNX2"
"EMC33"	0.0001071514	0.002711086	0.124	0.194	1	"Activated Naive"	"EMC3"
"IL156"	0.0001100252	0.05708813	0.021	0.008	1	"Activated Naive"	"IL15"
"CCDC43"	0.0001179728	0.00273807	0.04	0.082	1	"Activated Naive"	"CCDC43"
"SF11"	0.0001234322	0.2488647	0.658	0.692	1	"Activated Naive"	"SF1"
"IRAK36"	0.0001241843	0.05889932	0.019	0.007	1	"Activated Naive"	"IRAK3"
"MIER1"	0.0001283784	0.007029217	0.143	0.216	1	"Activated Naive"	"MIER1"
"PPIF6"	0.0001314559	0.05584072	0.062	0.112	1	"Activated Naive"	"PPIF"
"RPL126"	0.0001367946	0.07667472	0.999	0.996	1	"Activated Naive"	"RPL12"
"CD79B2"	0.0001398504	0.118221	0.705	0.705	1	"Activated Naive"	"CD79B"
"ZNF3261"	0.0001411269	0.00191366	0.08	0.136	1	"Activated Naive"	"ZNF326"
"DUOX11"	0.0001539266	0.031112	0.006	0.001	1	"Activated Naive"	"DUOX1"
"ZBTB164"	0.0001544944	0.07199597	0.019	0.007	1	"Activated Naive"	"ZBTB16"
"EGR23"	0.0001555026	0.2501678	0.073	0.045	1	"Activated Naive"	"EGR2"
"NOP535"	0.0001567991	0.2332734	0.667	0.713	1	"Activated Naive"	"NOP53"
"CCDC18"	0.0001594016	0.002815433	0.07	0.121	1	"Activated Naive"	"CCDC18"
"TMEM883"	0.0001639148	0.07092386	0.013	0.004	1	"Activated Naive"	"TMEM88"
"PUM33"	0.0001711448	0.01293861	0.094	0.153	1	"Activated Naive"	"PUM3"
"SRP724"	0.000176191	0.0001398638	0.21	0.298	1	"Activated Naive"	"SRP72"
"MFAP3L2"	0.0001825215	0.02884007	0.003	0	1	"Activated Naive"	"MFAP3L"
"GNG25"	0.0001827584	0.5403513	0.293	0.268	1	"Activated Naive"	"GNG2"
"KCNN12"	0.0001828154	0.01568639	0.003	0	1	"Activated Naive"	"KCNN1"
"AC116096.1"	0.0001831687	0.009511964	0.003	0	1	"Activated Naive"	"AC116096.1"
"RRAGA"	0.0001840643	0.03039818	0.13	0.2	1	"Activated Naive"	"RRAGA"
"AC025164.13"	0.0001857226	0.4176115	0.316	0.288	1	"Activated Naive"	"AC025164.1"
"RASGRP25"	0.0001865525	0.3256373	0.366	0.335	1	"Activated Naive"	"RASGRP2"
"CD401"	0.0001870355	0.2451664	0.501	0.479	1	"Activated Naive"	"CD40"
"ANKRD507"	0.0001881974	0.02058598	0.006	0.001	1	"Activated Naive"	"ANKRD50"
"TARS5"	0.00019189	0.0006204977	0.067	0.117	1	"Activated Naive"	"TARS"
"DNAJB5-AS11"	0.0001941616	0.02098731	0.004	0.001	1	"Activated Naive"	"DNAJB5-AS1"
"GDI14"	0.000202553	0.03160897	0.15	0.226	1	"Activated Naive"	"GDI1"
"KDM2A6"	0.0002078601	0.01813328	0.117	0.182	1	"Activated Naive"	"KDM2A"
"AC112236.2"	0.0002090842	0.03060863	0.009	0.002	1	"Activated Naive"	"AC112236.2"
"SETD2"	0.0002154026	0.01536556	0.169	0.25	1	"Activated Naive"	"SETD2"
"SLC3A27"	0.0002180889	0.03165744	0.152	0.226	1	"Activated Naive"	"SLC3A2"
"PIKFYVE2"	0.000223352	0.4473326	0.289	0.259	1	"Activated Naive"	"PIKFYVE"
"GTF2B1"	0.0002254494	0.03694436	0.156	0.233	1	"Activated Naive"	"GTF2B"
"PCDH92"	0.0002333048	0.10079	0.036	0.017	1	"Activated Naive"	"PCDH9"
"CALHM67"	0.000239425	0.3059986	0.239	0.2	1	"Activated Naive"	"CALHM6"
"ATP23"	0.0002463593	0.007078437	0.021	0.054	1	"Activated Naive"	"ATP23"
"CLEC4A7"	0.0002486547	0.138176	0.04	0.021	1	"Activated Naive"	"CLEC4A"
"CIAO12"	0.0002486719	0.04358039	0.142	0.213	1	"Activated Naive"	"CIAO1"
"AC007032.14"	0.0002498617	0.08576538	0.026	0.011	1	"Activated Naive"	"AC007032.1"
"TSPAN135"	0.0002533571	0.3544976	0.305	0.276	1	"Activated Naive"	"TSPAN13"
"AC073283.3"	0.000258172	0.01493555	0.004	0.001	1	"Activated Naive"	"AC073283.3"
"ZDHHC43"	0.0002597423	0.01468373	0.064	0.112	1	"Activated Naive"	"ZDHHC4"
"ZDHHC202"	0.0002623621	0.008414356	0.05	0.093	1	"Activated Naive"	"ZDHHC20"
"RELB7"	0.000272583	0.3807299	0.31	0.283	1	"Activated Naive"	"RELB"
"RRAD8"	0.0002733536	0.02569866	0.006	0.001	1	"Activated Naive"	"RRAD"
"ARL8B4"	0.0002763924	0.0266108	0.116	0.18	1	"Activated Naive"	"ARL8B"
"THRAP31"	0.0002765484	0.01772091	0.31	0.421	1	"Activated Naive"	"THRAP3"
"YWHAZ3"	0.0002787829	0.1945623	0.801	0.828	1	"Activated Naive"	"YWHAZ"
"EMC71"	0.0002812799	0.006967351	0.123	0.189	1	"Activated Naive"	"EMC7"
"AC126283.21"	0.000282225	0.01399999	0.001	0	1	"Activated Naive"	"AC126283.2"
"CNTN11"	0.000282225	0.01349385	0.001	0	1	"Activated Naive"	"CNTN1"
"AC118658.1"	0.000282225	0.0104413	0.001	0	1	"Activated Naive"	"AC118658.1"
"SLC13A41"	0.000282225	0.009041249	0.001	0	1	"Activated Naive"	"SLC13A4"
"AL356234.2"	0.000282225	0.006901972	0.001	0	1	"Activated Naive"	"AL356234.2"
"C10orf552"	0.000282225	0.005045007	0.001	0	1	"Activated Naive"	"C10orf55"
"RUNX1T11"	0.000282388	0.0144595	0.001	0	1	"Activated Naive"	"RUNX1T1"
"DPT1"	0.000282388	0.01336645	0.001	0	1	"Activated Naive"	"DPT"
"SELENBP13"	0.000282388	0.01331824	0.001	0	1	"Activated Naive"	"SELENBP1"
"AL109615.3"	0.000282388	0.002514504	0.001	0	1	"Activated Naive"	"AL109615.3"
"AC015909.2"	0.0002825512	0.003980652	0.001	0	1	"Activated Naive"	"AC015909.2"
"AP001999.11"	0.0002825512	0.003414805	0.001	0	1	"Activated Naive"	"AP001999.1"
"TAF7L"	0.0002825512	0.003246342	0.001	0	1	"Activated Naive"	"TAF7L"
"CFAP74"	0.0002827145	0.001994852	0.001	0	1	"Activated Naive"	"CFAP74"
"OR2T5"	0.0002828778	0.002370159	0.001	0	1	"Activated Naive"	"OR2T5"
"GOLGB13"	0.000291449	0.04470162	0.127	0.195	1	"Activated Naive"	"GOLGB1"
"PPIL32"	0.0002922695	0.004103679	0.08	0.132	1	"Activated Naive"	"PPIL3"
"RAB5C6"	0.0002939379	0.004387708	0.173	0.252	1	"Activated Naive"	"RAB5C"
"ZNF1481"	0.0003027205	0.01987525	0.137	0.205	1	"Activated Naive"	"ZNF148"
"AC009119.2"	0.000307518	0.01775916	0.003	0	1	"Activated Naive"	"AC009119.2"
"MED301"	0.0003075434	0.006915333	0.196	0.278	1	"Activated Naive"	"MED30"
"FGF182"	0.0003084506	0.008744281	0.003	0	1	"Activated Naive"	"FGF18"
"IGHV3-32"	0.0003088244	0.00628401	0.003	0	1	"Activated Naive"	"IGHV3-32"
"ZNF6383"	0.0003121167	0.004211683	0.176	0.255	1	"Activated Naive"	"ZNF638"
"PFKFB37"	0.0003202977	0.01844276	0.086	0.139	1	"Activated Naive"	"PFKFB3"
"AL137856.1"	0.0003243133	0.01618494	0.006	0.001	1	"Activated Naive"	"AL137856.1"
"ATP6V0A14"	0.0003244175	0.2906058	0.114	0.081	1	"Activated Naive"	"ATP6V0A1"
"LINC016781"	0.0003246258	0.2165312	0.082	0.053	1	"Activated Naive"	"LINC01678"
"PTP4A12"	0.0003260934	0.5132334	0.296	0.27	1	"Activated Naive"	"PTP4A1"
"WBP24"	0.0003266147	0.02895406	0.196	0.283	1	"Activated Naive"	"WBP2"
"COMMD52"	0.0003288173	0.006170793	0.083	0.136	1	"Activated Naive"	"COMMD5"
"PLAA1"	0.0003345805	0.007673566	0.073	0.122	1	"Activated Naive"	"PLAA"
"ZC3H182"	0.0003396227	0.01148112	0.067	0.115	1	"Activated Naive"	"ZC3H18"
"NSUN73"	0.0003422844	0.1240527	0.021	0.009	1	"Activated Naive"	"NSUN7"
"MEPCE5"	0.000357424	0.2919821	0.104	0.073	1	"Activated Naive"	"MEPCE"
"TAF61"	0.0003866937	0.01469189	0.07	0.118	1	"Activated Naive"	"TAF6"
"EEF1A17"	0.0003901752	0.05527374	1	0.999	1	"Activated Naive"	"EEF1A1"
"GPBP1L11"	0.000404277	0.03133104	0.119	0.18	1	"Activated Naive"	"GPBP1L1"
"COX203"	0.0004070208	0.01023545	0.17	0.243	1	"Activated Naive"	"COX20"
"SAP30BP3"	0.000408318	0.02441578	0.169	0.245	1	"Activated Naive"	"SAP30BP"
"WDR451"	0.0004085147	0.00201394	0.102	0.157	1	"Activated Naive"	"WDR45"
"TNFRSF13C5"	0.0004092001	0.3671113	0.381	0.361	1	"Activated Naive"	"TNFRSF13C"
"SLC16A75"	0.0004100458	0.2482346	0.133	0.098	1	"Activated Naive"	"SLC16A7"
"P2RY146"	0.0004100829	0.04295626	0.02	0.008	1	"Activated Naive"	"P2RY14"
"MIDN4"	0.0004108017	0.000973666	0.1	0.155	1	"Activated Naive"	"MIDN"
"LAS1L1"	0.000414524	0.005489236	0.059	0.103	1	"Activated Naive"	"LAS1L"
"FAU6"	0.0004155005	0.059767	0.991	0.996	1	"Activated Naive"	"FAU"
"EIF2AK44"	0.0004210595	0.01326091	0.057	0.101	1	"Activated Naive"	"EIF2AK4"
"PHLDB23"	0.0004278801	0.05936849	0.013	0.004	1	"Activated Naive"	"PHLDB2"
"RNASET28"	0.0004295216	0.1861687	0.609	0.588	1	"Activated Naive"	"RNASET2"
"NDUFAF43"	0.000431322	0.04009649	0.102	0.16	1	"Activated Naive"	"NDUFAF4"
"RPL117"	0.0004340323	0.06181372	1	0.998	1	"Activated Naive"	"RPL11"
"PCIF11"	0.0004487844	0.03912559	0.144	0.215	1	"Activated Naive"	"PCIF1"
"SEC31A4"	0.000455026	0.0003234368	0.155	0.224	1	"Activated Naive"	"SEC31A"
"N4BP2L16"	0.0004740384	0.2899338	0.18	0.143	1	"Activated Naive"	"N4BP2L1"
"AC144652.11"	0.0004831786	0.07597948	0.017	0.006	1	"Activated Naive"	"AC144652.1"
"MDM4"	0.0005053898	0.3430521	0.325	0.303	1	"Activated Naive"	"MDM4"
"PPT18"	0.0005124242	0.003970439	0.099	0.155	1	"Activated Naive"	"PPT1"
"NMD3"	0.0005180452	0.006788167	0.066	0.111	1	"Activated Naive"	"NMD3"
"RUNX39"	0.0005286463	0.02658216	0.13	0.193	1	"Activated Naive"	"RUNX3"
"TMEM220-AS13"	0.0005310322	0.03190154	0.006	0.001	1	"Activated Naive"	"TMEM220-AS1"
"BRIX12"	0.000534464	0.0178472	0.097	0.152	1	"Activated Naive"	"BRIX1"
"BTBD37"	0.0005352837	0.06313336	0.013	0.004	1	"Activated Naive"	"BTBD3"
"MEF2C3"	0.0005374043	0.2248547	0.612	0.617	1	"Activated Naive"	"MEF2C"
"RPL268"	0.0005404405	0.07578165	0.991	0.99	1	"Activated Naive"	"RPL26"
"TMEM1075"	0.0005453113	0.3719726	0.167	0.133	1	"Activated Naive"	"TMEM107"
"GNG75"	0.0005513918	0.3319792	0.278	0.244	1	"Activated Naive"	"GNG7"
"LINC012151"	0.0005515369	0.3109797	0.144	0.111	1	"Activated Naive"	"LINC01215"
"RPS86"	0.0005524566	0.05844039	1	0.999	1	"Activated Naive"	"RPS8"
"RPS299"	0.0005598335	0.05878418	0.993	0.987	1	"Activated Naive"	"RPS29"
"RPL216"	0.0005627637	0.07707948	1	0.995	1	"Activated Naive"	"RPL21"
"GALNT23"	0.0005692232	0.2319131	0.12	0.087	1	"Activated Naive"	"GALNT2"
"HMGN43"	0.0005833193	0.01425283	0.167	0.243	1	"Activated Naive"	"HMGN4"
"FAM3A1"	0.0005836914	0.01337253	0.079	0.127	1	"Activated Naive"	"FAM3A"
"DIMT13"	0.0005867758	0.04104065	0.093	0.145	1	"Activated Naive"	"DIMT1"
"NBDY6"	0.0005925956	0.04600323	0.192	0.275	1	"Activated Naive"	"NBDY"
"STX123"	0.0005945045	0.01630487	0.144	0.211	1	"Activated Naive"	"STX12"
"C11orf581"	0.0005963646	0.001836184	0.396	0.533	1	"Activated Naive"	"C11orf58"
"EMC101"	0.0006164185	0.01935028	0.166	0.239	1	"Activated Naive"	"EMC10"
"HNRNPH25"	0.0006167778	0.002003118	0.069	0.114	1	"Activated Naive"	"HNRNPH2"
"CHCHD7"	0.0006277742	0.05746972	0.187	0.27	1	"Activated Naive"	"CHCHD7"
"WDR433"	0.0006372106	0.02238918	0.116	0.173	1	"Activated Naive"	"WDR43"
"CLK15"	0.0006381225	0.3888063	0.401	0.392	1	"Activated Naive"	"CLK1"
"TAP15"	0.0006504516	7.303665e-05	0.223	0.306	1	"Activated Naive"	"TAP1"
"ALDH16A12"	0.0006667573	0.03094447	0.074	0.122	1	"Activated Naive"	"ALDH16A1"
"AKIRIN11"	0.0007015125	0.08704676	0.146	0.215	1	"Activated Naive"	"AKIRIN1"
"DNAJC45"	0.0007021513	0.01962874	0.255	0.346	1	"Activated Naive"	"DNAJC4"
"AC025263.13"	0.000718882	0.0196261	0.006	0.001	1	"Activated Naive"	"AC025263.1"
"TCF252"	0.0007450797	0.03113634	0.316	0.43	1	"Activated Naive"	"TCF25"
"DHX381"	0.0007523513	0.007438777	0.076	0.123	1	"Activated Naive"	"DHX38"
"CERS21"	0.000753695	0.0118342	0.076	0.123	1	"Activated Naive"	"CERS2"
"MCL18"	0.0007646656	0.2938046	0.438	0.432	1	"Activated Naive"	"MCL1"
"ARHGAP96"	0.0007929203	0.2572328	0.428	0.414	1	"Activated Naive"	"ARHGAP9"
"BAG62"	0.000805916	0.03523585	0.18	0.257	1	"Activated Naive"	"BAG6"
"SPIB5"	0.0008172489	0.05060588	0.276	0.37	1	"Activated Naive"	"SPIB"
"NUDT15"	0.0008275567	0.003785694	0.034	0.068	1	"Activated Naive"	"NUDT15"
"U2AF1L44"	0.000849729	0.002640001	0.093	0.143	1	"Activated Naive"	"U2AF1L4"
"AC100861.2"	0.0008573723	0.02037241	0.004	0.001	1	"Activated Naive"	"AC100861.2"
"GPR1083"	0.0008687387	0.006552202	0.11	0.164	1	"Activated Naive"	"GPR108"
"CARD81"	0.0008770181	0.005337472	0.147	0.212	1	"Activated Naive"	"CARD8"
"EBF12"	0.000878285	0.01236901	0.169	0.238	1	"Activated Naive"	"EBF1"
"TMEM24"	0.0008848442	0.2328554	0.239	0.197	1	"Activated Naive"	"TMEM2"
"FUBP11"	0.0008951876	0.009269845	0.147	0.216	1	"Activated Naive"	"FUBP1"
"ACBD61"	0.0008962387	0.0391228	0.132	0.193	1	"Activated Naive"	"ACBD6"
"AC025259.32"	0.0009167461	0.04840671	0.01	0.003	1	"Activated Naive"	"AC025259.3"
"SMIM193"	0.0009235029	0.0009559789	0.149	0.215	1	"Activated Naive"	"SMIM19"
"SBF11"	0.0009246396	0.01207485	0.083	0.13	1	"Activated Naive"	"SBF1"
"RPS3A7"	0.0009290668	0.05414997	1	0.998	1	"Activated Naive"	"RPS3A"
"FAM30A4"	0.0009316203	0.2274765	0.272	0.232	1	"Activated Naive"	"FAM30A"
"AC005332.13"	0.0009344277	0.06051701	0.021	0.009	1	"Activated Naive"	"AC005332.1"
"GTF3C51"	0.0009444384	0.0193835	0.072	0.116	1	"Activated Naive"	"GTF3C5"
"RPL13A7"	0.0009479783	0.1364227	0.99	0.982	1	"Activated Naive"	"RPL13A"
"PPP4R3A2"	0.0009493011	0.0393936	0.153	0.221	1	"Activated Naive"	"PPP4R3A"
"POLD21"	0.0009536394	0.009197886	0.122	0.181	1	"Activated Naive"	"POLD2"
"ZMYND84"	0.000954277	0.008515323	0.093	0.142	1	"Activated Naive"	"ZMYND8"
"IRF23"	0.0009592892	0.03537019	0.193	0.272	1	"Activated Naive"	"IRF2"
"STRAP2"	0.0009643498	0.004854196	0.269	0.366	1	"Activated Naive"	"STRAP"
"EIF1AY3"	0.0009705895	0.06041259	0.097	0.151	1	"Activated Naive"	"EIF1AY"
"PIM25"	0.0009730517	0.2570641	0.318	0.284	1	"Activated Naive"	"PIM2"
"HSPD11"	0.0009909419	0.07204617	0.408	0.526	1	"Activated Naive"	"HSPD1"
"TPST13"	0.0009911012	0.08226815	0.03	0.015	1	"Activated Naive"	"TPST1"
"PAX52"	0.0009939922	0.318356	0.342	0.321	1	"Activated Naive"	"PAX5"
"FRYL3"	0.000994166	0.01413482	0.13	0.191	1	"Activated Naive"	"FRYL"
"ITPR12"	0.001022028	0.01458607	0.132	0.193	1	"Activated Naive"	"ITPR1"
"CDC403"	0.001022773	0.03424619	0.189	0.263	1	"Activated Naive"	"CDC40"
"ATP6V1C15"	0.001029192	0.02196669	0.066	0.108	1	"Activated Naive"	"ATP6V1C1"
"CIR13"	0.001034233	0.01831425	0.149	0.213	1	"Activated Naive"	"CIR1"
"RPA4"	0.001056978	0.02730245	0.007	0.002	1	"Activated Naive"	"RPA4"
"STEAP1B1"	0.001066884	0.05067119	0.02	0.009	1	"Activated Naive"	"STEAP1B"
"TMA161"	0.001067941	0.02043466	0.09	0.139	1	"Activated Naive"	"TMA16"
"ZNF667-AS17"	0.001075737	0.1182295	0.05	0.029	1	"Activated Naive"	"ZNF667-AS1"
"CD449"	0.001078836	0.2638428	0.532	0.511	1	"Activated Naive"	"CD44"
"ETNK12"	0.001084564	0.03353465	0.163	0.23	1	"Activated Naive"	"ETNK1"
"GJB22"	0.001085942	0.01070777	0.001	0	1	"Activated Naive"	"GJB2"
"AC010976.21"	0.001086465	0.01067807	0.001	0	1	"Activated Naive"	"AC010976.2"
"VTN2"	0.001086465	0.008883946	0.001	0	1	"Activated Naive"	"VTN"
"FRRS1L"	0.001086465	0.007796771	0.001	0	1	"Activated Naive"	"FRRS1L"
"AC005064.11"	0.001086465	0.006766312	0.001	0	1	"Activated Naive"	"AC005064.1"
"AC136616.21"	0.001086465	0.00369041	0.001	0	1	"Activated Naive"	"AC136616.2"
"AC008434.1"	0.001086465	0.003553999	0.001	0	1	"Activated Naive"	"AC008434.1"
"AP000936.12"	0.001086987	0.005283105	0.001	0	1	"Activated Naive"	"AP000936.1"
"AL121845.4"	0.001086987	0.005253513	0.001	0	1	"Activated Naive"	"AL121845.4"
"MTRNR2L4"	0.001086987	0.003725268	0.001	0	1	"Activated Naive"	"MTRNR2L4"
"ABCB112"	0.00108751	0.003198673	0.001	0	1	"Activated Naive"	"ABCB11"
"AL358781.2"	0.001088032	0.003548352	0.001	0	1	"Activated Naive"	"AL358781.2"
"ALB1"	0.001088555	0.002046518	0.001	0	1	"Activated Naive"	"ALB"
"AC008073.3"	0.001093524	0.01872547	0.003	0	1	"Activated Naive"	"AC008073.3"
"TULP22"	0.001093524	0.01594363	0.003	0	1	"Activated Naive"	"TULP2"
"SAV12"	0.001108201	0.2219278	0.08	0.054	1	"Activated Naive"	"SAV1"
